student_id,age,grade_level,gender,region,family_income_level,ai_tool_usage_hours_per_week,traditional_study_hours_per_week,academic_performance_score,digital_literacy_score,creativity_score,critical_thinking_score,has_access_to_ai_tools,teacher_ai_training_level,school_ai_infrastructure_score,learning_engagement_score,personalized_learning_adoption
1577,15,初中,女,一线城市,中,0.1901072773029588,1.167292939622387,82.30482208255597,100.0,68.08621027833021,60.39079630418682,True,中级,30.699668546570216,50.072319795706704,False
1578,12,初中,男,三线城市,中,0.8513356849158971,7.359924835909579,74.18267859213294,84.51198996385676,81.43300666777385,61.9108957143527,True,中级,23.715262497504842,91.77269762461685,True
1579,12,小学,男,三线城市,低,6.251502464453768,27.77600215964833,100.0,65.08010602535877,83.5792077277428,65.55997241372314,False,无,54.86480593662982,86.43114435762197,True
1580,17,高中,女,农村,高,6.877638636365644,7.120638802530358,66.80724954837272,100.0,72.7706646261762,54.78920120029237,True,无,47.625662545740475,64.31939676486559,False
1581,12,小学,女,二线城市,中,1.8378490138658814,26.724727704302246,96.81685435062506,81.21560288576505,40.043822980955866,96.72128529801343,True,初级,44.01605280336731,91.69217749421358,False
1582,13,初中,女,三线城市,中,1.7396776421317113,16.028448823465517,54.68560610509594,64.76198060414214,72.22081772415947,70.10729290462787,False,初级,37.06739164391358,48.92978549447494,False
1583,6,高中,女,三线城市,高,0.5776271174845939,10.6858505352704,87.20424804677182,100.0,43.134135707580334,48.10148979611308,True,初级,55.285267285874816,44.907704264618346,True
1584,9,小学,男,二线城市,中,10.364818892883997,4.0553296384192326,96.54852527590256,78.17969466948414,44.31421135495846,74.88843509192272,True,初级,100.0,76.23753338827773,True
1585,11,小学,女,二线城市,中,0.7191089984657916,38.29574471488448,46.3917139348812,77.3049052464074,52.05724201138192,92.46373073784686,False,高级,19.7339487030432,78.89994200082005,False
1586,14,高中,女,二线城市,中,0.6356346734859701,0.8358750594937424,77.08425859582641,57.27304745678995,88.89660144481157,86.03387835327959,False,无,81.01508067317717,69.37885293240377,False
1587,7,小学,女,三线城市,中,3.242867978835017,17.515240800777022,85.73121061866065,65.98826971399293,79.8145962222678,55.083221746362135,False,高级,98.34227931267515,89.71761595912804,False
1588,6,初中,女,二线城市,中,0.8345591110191959,14.562783552941736,78.77945406192099,56.7861400827157,75.80663256188681,49.1457879656435,True,高级,44.345074283661454,61.48015993103852,False
1589,15,小学,男,农村,中,8.379432974116398,8.725201321718538,80.67233903410444,93.79471492082905,54.472944744936974,92.26447884802661,True,中级,69.40990998672417,91.27010531467543,False
1590,17,初中,男,二线城市,高,0.03290073800514913,4.122888667426567,77.04334743564995,32.81171713165074,63.02004309607493,40.38672391725984,False,无,56.95094971275755,84.60953661406741,False
1591,7,小学,男,三线城市,中,0.017309628269594413,8.450109089160977,58.58628260457612,92.31740866129697,45.33779488917288,74.30559850729645,False,初级,17.017792624819624,100.0,True
1592,12,小学,女,农村,低,2.1088459841752156,30.92670343967003,100.0,47.45314942604113,94.55742388405773,58.335069954519625,True,高级,90.47466753214334,43.63335838777542,True
1593,8,初中,女,三线城市,低,2.008657960208282,27.18856800387766,67.44693205026302,63.841575936729754,100.0,90.3319317797895,False,高级,60.8805275743498,64.218533985636,True
1594,15,小学,男,农村,中,0.53509864727991,42.55051000972737,81.51241858168358,59.0956722435154,80.01877145331626,50.069518127438066,True,高级,46.97537058971818,57.500790495362,True
1595,7,小学,男,农村,中,2.046737824525308,5.518058004749735,65.2974048437186,54.59695027009586,83.1715757981865,54.46002802389032,True,高级,21.95826567573845,84.43128353237736,True
1596,16,小学,女,二线城市,低,1.591356436076001,7.3434040988442755,40.862052149689525,78.79568296270986,67.13871749419535,78.48948444678159,True,无,73.02255594735185,97.16852753724523,False
1597,12,小学,男,三线城市,中,6.63082528249755,0.2835556073855577,61.13230689376547,64.89621573342382,40.84985745414945,81.52376969270567,False,中级,63.80295419637137,66.04744204632809,True
1598,7,小学,女,一线城市,中,0.02789101121083941,42.957406651857085,53.28589961587293,51.64602479702227,54.80863376871053,91.11314560857875,True,中级,75.14511880819934,81.59034576987423,False
1599,8,小学,女,三线城市,高,11.223020977531736,5.993515049372382,91.37351308836735,68.07991060355587,61.62307811919689,76.03976132508348,True,初级,73.8816175255095,95.09790388174834,True
1600,16,高中,女,二线城市,低,2.9376338023365576,7.76684277065944,65.89697975933318,51.0782654666698,63.06539181077041,73.94123832941543,False,初级,39.67001498669425,77.21976624479832,True
1601,12,小学,女,三线城市,中,0.4940701327359687,35.75767748053257,67.28862991230055,54.24449001997156,58.92291468573489,85.83497436799603,True,初级,0.0,83.22332020773378,False
1602,9,初中,女,三线城市,中,0.14366575564688894,11.21716898738729,59.03503931094395,35.05473821922389,70.85955955428821,44.69964227305158,True,无,57.25150315273763,40.26798655477283,True
1603,6,小学,女,二线城市,高,2.3172573367079115,12.526694935758758,76.41053098072653,55.99382013030474,54.69695640642372,53.04592622786382,True,无,55.570517450076814,97.05353423615183,False
1604,10,小学,男,二线城市,中,0.8032076447049017,2.9080103936212893,64.25312225458079,74.88409052789069,100.0,46.12445866046494,True,无,64.09542983934195,67.21973792688172,True
1605,17,高中,男,农村,中,1.0750241536165237,10.357062103238357,89.88532096870183,65.74249835916075,45.42326773006745,22.343300463228488,True,中级,97.9469489570664,100.0,True
1606,14,小学,男,一线城市,中,0.8436377934527413,37.553747797284856,79.5305898463374,100.0,85.97157179240591,82.31668153837123,False,中级,58.78179916875195,58.38659540458158,True
1607,13,高中,女,一线城市,高,3.150943710669182,12.271070276719042,66.42261321413328,100.0,65.28661521708602,92.30464696175744,True,初级,77.31448480269262,79.59312786258869,True
1608,17,小学,男,二线城市,中,2.419142236593511,4.4179090042422,87.75349577755529,55.71563207358554,78.33036571471328,77.45191439440688,False,中级,69.42731234685486,85.20877285015492,True
1609,14,初中,女,农村,高,0.24354694678602262,0.4751600220986648,75.11910784534857,48.33364484591423,79.14606760919725,74.4612603884941,False,高级,25.379781834000056,31.975463348392893,False
1610,15,初中,女,农村,中,2.2429782125967135,6.14891566358474,75.32245358534927,87.59633092717888,72.82677814217179,69.44436145295904,False,无,27.745447645167012,100.0,False
1611,14,高中,女,三线城市,高,4.69898822602031,12.750205165498246,53.06047644402111,71.7041648406509,49.599326543206764,68.9374453815038,False,无,88.8395972798637,83.88959414885116,True
1612,12,初中,女,农村,中,0.25404276288723715,0.653218226455517,73.9337080082203,87.71748554029946,64.02328449333834,96.81879834021312,False,初级,38.013331866940625,48.08887039873737,False
1613,9,初中,男,二线城市,高,6.614714342442014,14.116152422138658,79.82316958976998,72.97661462409019,73.04371489958818,94.33614441995297,False,中级,69.22902904129775,77.91594455079823,True
1614,10,小学,男,农村,高,2.590430659646098,11.116600901041053,95.00350233297517,61.11284306648451,71.91580903511415,58.0544802020001,True,中级,34.401363493965164,77.82331424720626,False
1615,6,小学,男,一线城市,高,9.024900920589024,22.948000680840963,63.72159555145016,61.22629903562442,51.58362445392353,86.84963982505451,True,初级,78.66089723597675,69.85023684931332,False
1616,6,高中,女,一线城市,低,0.48100354317318894,0.4397047460099523,100.0,73.65553556732101,93.2418242627482,88.900266982049,False,无,66.18558231103086,62.46314493354998,False
1617,8,小学,男,一线城市,中,15.138010012317409,22.76980104560798,83.35302475243479,60.777722085702806,25.115678333481746,79.05668660567584,False,初级,52.55397675798824,70.91165181113277,True
1618,13,小学,男,三线城市,中,3.100773958401118,11.036970376050625,52.20882185949289,89.3900248639574,65.49775202023652,74.58887211730907,True,高级,76.66460966679024,85.7813042827969,False
1619,7,初中,男,三线城市,中,2.5144786232869762,6.94314035299363,62.32202828871665,38.953255209976085,53.416262406658866,74.00564020930003,False,初级,66.49247519854634,85.13405302008749,False
1620,9,小学,女,二线城市,中,2.1725492966141386,50.45114557749444,96.31498746325228,89.28287272122193,73.27897749446547,42.80575585332546,True,中级,41.94335172767089,72.13579562331529,True
1621,7,高中,男,农村,低,0.07181588799891153,2.6174357311668497,93.64843714443592,27.531985041679267,88.30106540807968,41.29838312410917,True,无,60.298790807087194,75.65842098584972,True
1622,10,初中,女,二线城市,高,8.422245754084054,11.691204605384668,75.27140222340753,67.90204572722445,44.67455779881259,81.31595359277611,True,无,76.72774696840595,69.96739017876006,False
1623,14,初中,男,一线城市,高,3.0984270676805243,5.806603004309321,77.24876554586778,58.37914538752902,100.0,49.29355218171898,True,初级,87.69238056844056,56.43238928391794,False
1624,6,高中,女,二线城市,低,0.28829887284856137,11.245330567762164,57.53084589411043,34.67288592697638,73.63327546524151,44.382148771902436,True,中级,56.78200838494071,71.08341828164988,True
1625,10,小学,男,三线城市,中,0.06352434591115103,12.05365627761713,94.82164110353013,23.799611666425253,76.87103182171843,32.71700143728132,True,初级,100.0,60.24671521061045,False
1626,14,小学,男,农村,高,0.15635555459454964,1.4055681419540922,60.18349369838299,43.04970659789663,44.084421963746564,59.9129799505549,True,无,41.38707329310916,56.071449621670546,False
1627,6,初中,男,二线城市,高,2.820181242872255,16.23230871847582,87.67111666685126,65.91368653120679,69.16179060999744,74.363715004113,True,中级,21.078877650919722,33.29534318914096,True
1628,14,小学,女,三线城市,高,2.85587353582438,15.096575614698382,95.28063552997708,52.95631742440563,87.49014678732206,75.7336538263362,False,无,24.723457787621918,65.45863195531811,False
1629,13,初中,男,二线城市,低,2.077445956242549,22.010436766013076,75.72233331329264,44.18102197657644,73.77858829993619,82.46011682850474,True,中级,59.75119279936198,84.56755950405704,True
1630,9,高中,男,三线城市,高,1.0991622472170286,1.4255184122372433,89.51417049183297,92.04562165844771,72.52352032708451,61.344522555714015,False,高级,60.30061702971451,91.56988725170079,True
1631,17,初中,女,农村,低,2.2762122459971104,5.29149347028382,100.0,40.356306441428764,69.06652776378901,69.82374491961382,False,初级,63.14006361415046,79.13887518918115,True
1632,16,小学,女,一线城市,低,2.178882490903997,15.752072604901489,79.01953198816108,78.58234663098894,45.19599835005841,82.3789069387964,False,初级,43.298582804034275,51.27182729512781,True
1633,15,高中,女,农村,中,0.05881955280312002,2.205430971758688,72.3704727535208,47.22005983235591,45.09324392085784,75.88762650704635,True,中级,100.0,69.52459040765999,False
1634,10,初中,女,三线城市,高,0.9958183431206971,16.979350780521337,73.99720713672725,42.543881336828775,91.04788827953277,58.05722519785935,False,中级,97.77325296224497,53.521829372620275,True
1635,10,初中,男,二线城市,高,0.16395575783117478,0.9126078805294338,63.855181459918676,52.92322746154218,85.88116070697569,73.09396460316414,True,高级,31.392820906524733,100.0,False
1636,16,小学,男,农村,中,6.912401418323679,6.11797973614102,63.5162431089469,77.39832094408222,88.54488110441109,34.26806605843643,True,中级,57.45176818711401,65.80384493338333,True
1637,17,高中,女,二线城市,中,3.8753880353928913,28.131465726899812,81.63610145738554,37.5706848680384,55.18923921151684,68.00209193280588,False,初级,61.23210973521629,64.09143707731876,True
1638,11,初中,男,二线城市,中,16.65202831146463,22.32765009812883,72.54075266776073,70.74910521013403,67.16378029895947,57.487165817505215,False,中级,77.14075085565052,86.76548357433532,False
1639,12,初中,女,一线城市,中,1.079344707683174,15.524455124353572,79.91353765276898,45.78480004657227,92.17240334802061,93.81580412072898,True,无,21.89496749344071,71.3744794068084,False
1640,13,高中,男,二线城市,低,6.323173630853207,30.656300133664995,52.650957752211426,49.384662595078964,47.884204154326476,51.38719004317532,True,初级,17.146856104465133,89.14625680202758,False
1641,13,小学,女,农村,中,2.771867108047801,18.53038064543272,73.6107176221929,73.0128317808213,90.3378833359588,69.98353595200132,True,中级,29.527238112093396,54.02995887826295,False
1642,16,初中,男,三线城市,中,1.8106072977685232,10.99002236439591,90.45176775135694,100.0,59.44264733276993,60.70984322215588,True,中级,97.6027002669953,73.4243287470805,True
1643,7,高中,女,农村,低,0.7552970194858597,58.46995279073579,58.21613584535973,46.77966020024802,54.605800592178916,58.51017364870804,True,中级,43.632377568548556,80.11643409305223,True
1644,14,小学,女,二线城市,高,4.02272613190671,17.804576161904006,75.24789621201826,79.39761167314002,69.42550660348279,74.41464188386531,False,中级,80.21323433322141,30.11368571524674,True
1645,12,初中,男,一线城市,高,7.0346228932824815,13.79571792621876,47.18086033652384,58.7457524553408,49.893965635987655,60.89054345281699,False,无,74.72076679090885,61.07753335273058,False
1646,9,高中,男,一线城市,高,0.8048479835259069,7.885804028365737,55.418069665902394,55.50513090406407,35.85591529905294,99.48383857908284,False,无,55.50790413161678,62.178745377269514,False
1647,9,初中,男,三线城市,高,0.578535413735046,34.90508779462429,87.11491331517075,86.42752019500308,71.36853435968123,34.43192054043834,True,无,80.68591509889143,72.88375738233913,True
1648,16,初中,女,农村,中,3.574373483136889,5.258456875564924,70.36073560030576,48.129543782802195,79.61678386686499,78.72990346675591,True,中级,29.31197806347423,67.03777751869202,True
1649,13,高中,男,三线城市,中,11.31328471577542,0.13893536570969506,100.0,41.917735464104894,91.87522310747599,66.55848908584633,True,无,48.21413400520757,76.73689933586476,False
1650,9,高中,女,二线城市,中,4.158344344984677,3.286162230446554,81.48664665636468,74.20351590438172,80.92554483708675,67.14463062487249,False,初级,4.5822221501999465,68.24835243342564,True
1651,11,小学,男,农村,低,1.0046595875602615,1.7398772891679568,82.95893497333986,96.89567592973494,100.0,73.13608263480567,True,初级,62.442051837135686,90.35857791190556,True
1652,10,小学,男,三线城市,高,1.633950970431747,5.7627574603644955,58.85276925157651,79.99989410582303,94.49934956325669,84.96179675828914,False,中级,40.19195856885299,100.0,True
1653,8,初中,女,一线城市,中,1.4550722712466098,26.220044501276057,69.2234193473332,36.859652385269335,83.28541753035907,72.50624186244879,False,初级,100.0,47.99104789412786,False
1654,15,初中,女,农村,高,5.733555675685624,15.813033491955142,64.01045726928581,52.693339120621644,78.43513885640786,85.02260948503633,False,无,61.467103152257906,72.39507506122132,False
1655,16,初中,男,二线城市,中,4.426961128004455,2.7765318911496193,59.01837390674121,84.59196483153619,92.14183929531816,68.78883451767854,True,初级,80.48402086966566,89.38145584301338,False
1656,7,初中,女,一线城市,中,2.667306890506,23.325788677802993,84.95839689144202,96.62220435817201,30.16560199608642,50.42013509501697,False,中级,76.32038354257249,60.7532114701701,True
1657,14,小学,女,二线城市,低,0.964581678795913,10.52434093440525,87.9677379865302,69.57422650548843,61.358973257266896,66.48455350040079,True,中级,58.05875575736732,76.47749553640813,True
1658,15,初中,男,二线城市,中,8.34130762293961,10.783580101295707,80.98405791251173,53.41654931784414,36.547341154707205,87.59974122631796,True,无,84.80218605004382,65.92282088706614,True
1659,14,小学,女,二线城市,高,3.1780180219087413,6.743892650341096,62.5789921016102,97.92037678737238,81.93575738294979,61.018419120119525,True,中级,60.82678860586604,55.94516056278786,False
1660,6,初中,男,二线城市,中,10.567721048344618,29.994641829005392,79.96095052646194,63.508128296896636,56.630250206603826,49.59233868253372,True,无,71.88970279334114,55.73178107354887,False
1661,15,初中,男,一线城市,高,2.603337769904847,5.748084810197055,46.30982397801515,52.88382851691279,100.0,78.53072633623438,True,中级,100.0,32.46494574562154,True
1662,8,小学,女,三线城市,高,5.164340747222432,1.4830536909519922,94.8451390306206,49.501349236499344,60.67733563292595,73.72239585364343,True,中级,64.80660292760145,74.65595359607974,True
1663,13,小学,男,农村,中,5.031631041426124,5.408716889413442,55.52774736543845,41.0996330602229,71.91453696788541,54.895147291112806,False,初级,46.805290672506125,75.709115907067,False
1664,11,初中,女,三线城市,高,1.2344289133551638,18.847610730113804,58.193115263423046,100.0,62.759202384622014,64.03802007173472,True,无,42.3045892814325,56.77060487505211,True
1665,10,初中,男,二线城市,中,9.974436431909398,16.075841031337948,76.72938404355288,93.4191573092118,61.20103771341021,64.91159422884165,False,中级,57.923255420479435,67.52279718578302,True
1666,10,小学,女,二线城市,中,0.06655728496787754,3.1241409616436853,78.06239340363068,51.87413367899445,47.56260609103663,68.10849290495435,False,无,62.92957129348749,48.924078696182505,True
1667,11,高中,女,二线城市,中,4.392260621123551,1.7781098861039952,73.90877102322324,99.63651853443832,46.957310621062454,78.99161706692664,True,高级,61.47876119438131,80.52051536008676,False
1668,12,初中,女,一线城市,高,10.105355955701182,16.220388856064794,58.34808088526556,75.66604346806302,30.769125959086267,61.11154449152061,True,中级,20.450126459918497,65.59054210802977,False
1669,6,高中,女,三线城市,低,1.2415877197693748,16.92263269639666,92.00021990404939,74.48216002638296,79.81832145046188,79.87015300421422,True,中级,3.411121936396202,84.32944149964592,True
1670,14,初中,女,三线城市,中,3.133314967819336,6.839135598586117,49.71076198396124,50.641659397679426,62.356358202496345,58.93068257267442,True,中级,35.78196226707756,66.84606570122162,True
1671,8,初中,男,三线城市,中,2.4781386041670115,27.753678001519972,52.750965143273326,54.71745643708108,100.0,96.32722602179908,True,无,61.46773698704547,56.19680240874391,True
1672,9,高中,男,三线城市,中,4.3002498529869015,57.391260661503125,73.39525842068278,64.15151930833518,47.60547668678957,96.69351435232839,True,高级,61.579737455067715,63.42529012354759,True
1673,15,初中,女,二线城市,中,6.0337324043220555,3.453376435170184,56.036490272334184,25.689020111197543,96.57366136278901,53.44109248110351,True,高级,71.36333679715162,96.12961879150686,False
1674,6,初中,男,二线城市,中,2.7717938095059487,12.908183424144758,93.33937914413887,55.26359713201861,98.30066803632738,47.16646495474069,False,中级,69.07507735166355,100.0,True
1675,16,小学,女,三线城市,中,5.0769033105006915,0.08041007646650238,57.32678046880628,65.08979262466853,92.98677699700866,84.6295328351495,True,中级,47.51190079741303,47.88757554965558,True
1676,15,初中,女,二线城市,高,1.1231448253597123,18.726939215682606,98.35540728315469,91.19037812934475,74.22635158837932,72.38401898634194,False,中级,34.48303358188287,86.49150078225384,False
1677,8,小学,男,二线城市,中,0.7785943709231072,8.023755416836863,90.5268324865736,52.669049078628575,63.91229694605077,77.37835952072858,True,中级,73.02656468597351,54.26771968844889,True
1678,7,小学,男,二线城市,低,1.689872969720084,3.221479213139239,93.52583603261375,81.24276222228946,92.96921854487113,56.86916164765469,True,初级,65.65289761790766,59.84186059243944,True
1679,7,小学,女,二线城市,中,3.397158162313003,20.928326688821794,100.0,23.79012359857663,55.753663428921726,65.74828223534347,True,初级,32.669761394075074,75.34368484014296,True
1680,6,小学,女,一线城市,高,0.6219838974237135,24.962276614159727,76.21841886143649,88.3406035094547,74.87273671802296,62.13781906222342,False,中级,75.6193778066662,79.82942309267708,False
1681,13,高中,女,农村,中,3.421606469305467,1.7676802713134974,59.80538106270063,46.99306065776471,69.21253697160172,73.17141675437507,False,中级,83.92591224019246,60.348770364440476,True
1682,8,小学,女,农村,低,1.5030895213564475,0.6278967712938132,73.45488186347038,67.60545938149521,53.95449647147166,46.82275974510716,False,中级,79.7366716274894,81.76237650256964,False
1683,8,初中,女,二线城市,中,4.762666376263931,6.098750934935251,66.50001591886556,73.12686238358438,75.00484550111747,66.31131441758959,True,初级,84.11178068133754,90.9475691230467,True
1684,11,高中,女,一线城市,高,0.1125941719494528,14.752109839124767,64.36213091229416,69.2035911471172,83.35308852867422,46.6517666076897,False,高级,41.234792899370305,83.6556213911582,False
1685,13,初中,男,三线城市,低,3.307704047215277,23.655978654742963,77.26280155210249,62.8644048269207,53.24509223009843,59.23541578928738,True,初级,81.29497276084439,56.54039599364402,True
1686,14,小学,女,二线城市,中,3.147943931151941,11.846936222892435,70.32443678688381,40.16967429253421,78.2821633680853,66.3450871914059,True,中级,56.05398177695539,64.88485657010074,True
1687,14,初中,女,二线城市,中,8.48737442296176,13.0392743927428,63.71685473524505,47.20918163421015,29.87749262680336,76.62637340621785,True,初级,100.0,86.00392777828353,False
1688,9,初中,男,一线城市,中,3.748663675278375,24.13093908514898,71.31896411119112,84.92863886443207,51.11520386091579,78.03544427848098,True,初级,82.35318980478054,96.82224329531243,False
1689,10,初中,女,二线城市,低,4.773348797028823,11.288470521462324,83.23467696305558,53.052450824131725,61.76777698819679,80.93555189173466,False,中级,70.73499499377743,51.66486138449407,True
1690,7,初中,女,三线城市,低,7.048747594545192,14.168597420382053,89.34625809889044,62.93408813273015,76.4320702653901,42.79256893165473,False,中级,100.0,76.84419024654801,False
1691,16,高中,男,农村,低,3.37226957401289,10.89179283985182,50.95614130213516,35.15827485818836,85.64766549341299,89.48946873409778,True,高级,47.34260906883282,83.74878058795052,True
1692,14,初中,女,二线城市,高,1.0281201588883455,31.861341856622712,70.45198370507187,82.17146723049852,71.49081204094908,57.038409307659194,False,无,73.76714738600737,49.65593276081209,True
1693,13,小学,男,二线城市,低,6.11544701212417,4.028324875465104,72.87985191787944,38.6103391971982,80.19872322081994,58.279542831067566,True,高级,100.0,88.3021032913779,False
1694,8,初中,女,一线城市,高,4.1299603865973396,4.59774665451501,57.26219966658552,83.31925617204215,67.10952574115035,72.56870832564256,True,中级,80.32972067521362,100.0,False
1695,16,小学,男,一线城市,高,1.6572229085847616,2.053824909584933,73.2044140043895,43.74576478713129,77.28546657234936,62.27097527587647,False,无,63.78608027350247,82.62124651155173,True
1696,17,高中,男,农村,中,3.7191022683933905,25.677604738880717,77.21993414310042,85.2901606065555,76.33436319931675,74.15103893515494,True,中级,53.254632484800844,81.05103816020653,True
1697,14,小学,男,三线城市,中,6.067797416070725,7.959744678705477,82.78251817921486,65.20385830612652,60.8376287385834,77.30567362211653,False,初级,35.793171759960686,59.98020051419782,True
1698,8,小学,女,三线城市,中,11.145932894261088,6.4132209438649355,76.15737038447506,53.82485207105819,63.6031622221491,55.02601372611879,True,高级,52.76112262799413,64.15445494546857,True
1699,14,高中,女,三线城市,中,9.131712636013477,59.72760519548597,61.785758850036665,97.00803510896247,80.80228910232194,64.87665711347717,False,无,39.529260012360325,61.64422544687477,True
1700,7,初中,男,农村,低,1.180585126096024,39.21908773030472,100.0,63.62290014363534,100.0,65.38001175176598,False,中级,54.24477735442672,57.84927514465839,True
1701,17,小学,男,农村,高,1.6429549307968727,53.62666412144267,87.43690157432397,57.763754134880415,91.72273446356776,84.29063389935206,True,初级,57.245227979245584,68.12570806189981,False
1702,15,初中,女,一线城市,高,0.348039849576136,2.3024958194782617,83.290796169748,83.18235855196019,49.675910989886795,60.092231257507855,False,初级,84.71872620325956,76.94713782571151,True
1703,14,高中,女,一线城市,低,0.8532394118134505,33.280804226687245,90.07246885516405,35.39085776960008,49.73952869393361,59.35217706444254,False,无,49.78461270990666,58.278467431683765,True
1704,13,小学,女,三线城市,高,6.421939812175149,5.978301717569207,78.66913757715716,14.456687919668134,60.35863572217126,50.63249477339537,True,初级,45.08423128578868,66.44157942817183,False
1705,14,高中,女,二线城市,中,1.3428479850792696,0.19106324181955023,94.29451328282933,88.15959947273753,71.7805840817967,52.538262126608124,True,初级,82.18087184142684,77.10304944671918,False
1706,10,小学,女,农村,中,2.9071183487999512,7.446405146451302,75.85307925428647,48.27395842695937,70.86861262553775,45.039702362974296,False,无,77.41740324411015,38.13177189499276,True
1707,16,初中,男,三线城市,中,3.2895340563084403,10.675667035934026,75.02621190411276,82.29244850772999,92.32504498471027,56.04791535727919,True,初级,53.913780529349374,87.18837057285923,True
1708,16,高中,女,农村,中,4.567432143431814,1.718044328428309,84.52842718186805,65.92324743556041,93.31203950524196,95.09060519309814,False,初级,75.02256526195397,75.40867462099598,True
1709,7,小学,男,二线城市,高,0.6056143591498998,11.572392484131477,98.64536319436385,41.720210717450435,70.10198051947917,79.74542482257407,True,中级,53.449242060540236,75.62728189085774,False
1710,13,初中,女,农村,低,1.0907237954949718,25.677341577668088,97.6807292293396,77.14564839348394,65.90146162550425,89.71488781816872,True,高级,54.67037595401647,90.50168777675621,True
1711,17,小学,男,二线城市,高,1.7844501979447052,7.113812570354813,83.89271397389993,56.79659619537845,79.30143578117679,51.84743746979695,False,中级,98.84672263392903,87.01031669046371,False
1712,11,初中,男,农村,中,1.3616400424380537,6.522902247820313,82.74917787865199,43.453193273869765,89.13762376092718,34.88857693905346,True,初级,56.554274502884944,81.71653118095576,False
1713,13,初中,女,一线城市,高,12.206948632476784,6.205720091009679,85.44063616644729,43.97407255606495,79.94386257959586,73.37849398264738,True,高级,49.85394453708077,76.47424240652484,False
1714,16,初中,男,三线城市,中,5.404353303065424,38.47765769848639,89.78431370004895,30.343224916565426,62.23217553896725,99.51116420112055,True,高级,60.44700662524123,71.8436770790802,True
1715,10,小学,男,三线城市,中,1.9599727614392153,0.7498032552356749,94.48097909119863,73.06049764365476,58.97943048926819,59.749292669297695,False,无,10.866158920098691,62.705644200637224,True
1716,15,小学,男,二线城市,低,6.342561754955406,8.833865511413887,71.45123873994226,46.291985111096146,50.00913306761696,69.73087803979965,True,中级,55.80121816427198,56.627761696296524,True
1717,7,小学,男,二线城市,中,1.2815357090650188,4.610099517986097,94.77091934756088,64.30555744590289,73.48276325671455,41.31790234420489,True,中级,66.36833602725687,78.19712212303926,False
1718,11,小学,女,农村,中,4.622932082276313,33.63745987180624,80.14492671106959,61.36555010975253,81.21616176975438,68.47950920358258,False,中级,100.0,78.30563895742432,True
1719,10,初中,男,二线城市,低,0.759554407432743,1.5147560094020251,84.76397433749925,46.16886637640659,83.22721347633022,65.87520764966443,False,中级,62.309492861590684,74.25830186397765,False
1720,17,高中,女,三线城市,中,4.439469382738791,7.951216561965817,95.72923982300992,34.54200571722359,90.73168665558816,32.41824594102862,True,初级,70.9479151178001,50.49597159999455,False
1721,17,初中,男,一线城市,中,1.8289195242162277,7.833763465982463,86.20593375136018,100.0,96.64557281191479,50.36528187492356,True,初级,68.66078890914503,29.516630960288076,False
1722,10,初中,女,农村,中,0.34118401360687967,32.8917631245885,88.7399334472926,64.02934948043503,45.25061834180794,49.01558774467001,True,中级,100.0,72.8895519188965,True
1723,6,高中,女,三线城市,中,0.9575696310641402,3.640505268834687,69.15872200076369,100.0,77.2857238017639,41.144649208737924,False,初级,85.0675193599485,42.6575709346363,False
1724,7,初中,女,二线城市,低,1.54387160403282,15.53014371044455,97.4746731562452,88.2987356745358,77.90667080885217,55.67747037947855,True,初级,23.72504553650231,77.0865674971751,False
1725,13,高中,男,一线城市,高,4.150410000129101,2.165091736687631,85.43530066614187,58.576693970191826,68.66896464847596,76.64909623330107,True,中级,90.72896109524414,100.0,False
1726,8,初中,女,三线城市,中,0.2273492013883389,46.178791005619765,76.89098576760746,68.61929274679618,55.089797741003004,57.23589821003429,True,中级,36.37683146802243,77.29959741596672,True
1727,15,小学,女,一线城市,中,3.232434542433391,13.484682737756756,91.51611580339654,68.03831563934297,96.00333702526187,87.52431759082184,True,初级,43.659201258201264,65.015542532612,False
1728,8,小学,男,一线城市,低,3.7764872202844586,14.76279242979484,100.0,100.0,59.40519080114617,61.83308572810898,False,中级,27.506544753087873,55.266639880613496,False
1729,13,初中,女,三线城市,低,3.1832678255788958,8.531413957119117,57.46613247267098,81.59667383286825,30.533760530207104,73.54570886103043,True,初级,100.0,62.77309886042734,True
1730,13,小学,男,一线城市,中,4.289731243262923,6.284701417392803,62.944010656150766,48.85454507947458,70.36130113198422,76.45715459472937,True,中级,89.65857172389022,71.40956593580393,False
1731,7,小学,男,一线城市,中,0.588660101848018,3.586739562544492,100.0,72.0323767310945,65.71845399605634,94.07595934084151,True,中级,90.76653924695698,89.16665968691854,True
1732,13,初中,女,三线城市,中,2.653673915189641,13.894652153097018,81.40042263456561,81.08628682840506,100.0,55.826130933634204,True,中级,85.8971928107362,74.24397307973962,True
1733,16,初中,男,一线城市,中,8.498032770191932,46.37101372889015,77.86304517947352,41.49361902189851,78.8144911754875,75.52011162730149,True,无,77.26855234447979,67.33251593514547,True
1734,6,初中,男,二线城市,低,2.8308645382391044,6.6894078259671925,73.26921387506752,74.88298689610703,64.50527055703782,51.90734520653202,False,初级,52.007706590232914,82.76902026820258,True
1735,11,小学,男,一线城市,低,2.8351228635245116,32.203847591540054,93.1265400145716,91.9097791241024,66.45660837292466,97.27562669760493,True,无,65.15121224187266,95.61676242255513,True
